 Diffraction intensities for potential:x6x6_03D10004.in                        
#    -34   -10      -1.0000000000E+000
#    -34    -9      -1.0000000000E+000
#    -34    -8      -1.0000000000E+000
#    -34    -7      -1.0000000000E+000
#    -34    -6      -1.0000000000E+000
#    -34    -5      -1.0000000000E+000
#    -34    -4      -1.0000000000E+000
#    -34    -3      -1.0000000000E+000
#    -34    -2      -1.0000000000E+000
#    -34    -1      -1.0000000000E+000
#    -34     0      -1.0000000000E+000
#    -34     1      -1.0000000000E+000
#    -34     2      -1.0000000000E+000
#    -34     3      -1.0000000000E+000
#    -34     4      -1.0000000000E+000
#    -34     5      -1.0000000000E+000
#    -34     6      -1.0000000000E+000
#    -34     7      -1.0000000000E+000
#    -34     8      -1.0000000000E+000
#    -34     9      -1.0000000000E+000
#    -34    10      -1.0000000000E+000
#    -34    11      -1.0000000000E+000
#    -34    12      -1.0000000000E+000
#    -34    13      -1.0000000000E+000
#    -34    14      -1.0000000000E+000
#    -34    15      -1.0000000000E+000
#    -34    16      -1.0000000000E+000
#    -34    17      -1.0000000000E+000
#    -34    18      -1.0000000000E+000
#    -34    19      -1.0000000000E+000
#    -34    20      -1.0000000000E+000
#    -34    21      -1.0000000000E+000
#    -34    22      -1.0000000000E+000
#    -34    23      -1.0000000000E+000
#    -34    24      -1.0000000000E+000
#    -34    25      -1.0000000000E+000
#    -34    26      -1.0000000000E+000
#    -34    27      -1.0000000000E+000
#    -34    28      -1.0000000000E+000
#    -34    29      -1.0000000000E+000
#    -34    30      -1.0000000000E+000
#    -34    31      -1.0000000000E+000
#    -34    32      -1.0000000000E+000
#    -34    33      -1.0000000000E+000
#    -33   -20      -1.0000000000E+000
#    -33   -19      -1.0000000000E+000
#    -33   -18      -1.0000000000E+000
#    -33   -17      -1.0000000000E+000
#    -33   -16      -1.0000000000E+000
#    -33   -15      -1.0000000000E+000
#    -33   -14      -1.0000000000E+000
#    -33   -13      -1.0000000000E+000
#    -33   -12      -1.0000000000E+000
#    -33   -11      -1.0000000000E+000
#    -33   -10      -1.0000000000E+000
#    -33    -9      -1.0000000000E+000
#    -33    -8      -1.0000000000E+000
#    -33    -7      -1.0000000000E+000
#    -33    -6      -1.0000000000E+000
#    -33    -5      -1.0000000000E+000
#    -33    -4      -1.0000000000E+000
#    -33    -3      -1.0000000000E+000
#    -33    -2      -1.0000000000E+000
#    -33    -1      -1.0000000000E+000
#    -33     0      -1.0000000000E+000
#    -33     1      -1.0000000000E+000
#    -33     2      -1.0000000000E+000
#    -33     3      -1.0000000000E+000
#    -33     4      -1.0000000000E+000
#    -33     5      -1.0000000000E+000
#    -33     6      -1.0000000000E+000
#    -33     7      -1.0000000000E+000
#    -33     8      -1.0000000000E+000
#    -33     9      -1.0000000000E+000
#    -33    10      -1.0000000000E+000
#    -33    11      -1.0000000000E+000
#    -33    12      -1.0000000000E+000
#    -33    13      -1.0000000000E+000
#    -33    14      -1.0000000000E+000
#    -33    15      -1.0000000000E+000
#    -33    16      -1.0000000000E+000
#    -33    17      -1.0000000000E+000
#    -33    18      -1.0000000000E+000
#    -33    19      -1.0000000000E+000
#    -33    20      -1.0000000000E+000
#    -33    21      -1.0000000000E+000
#    -33    22      -1.0000000000E+000
#    -33    23      -1.0000000000E+000
#    -33    24      -1.0000000000E+000
#    -33    25      -1.0000000000E+000
#    -33    26      -1.0000000000E+000
#    -33    27      -1.0000000000E+000
#    -33    28      -1.0000000000E+000
#    -33    29      -1.0000000000E+000
#    -33    30      -1.0000000000E+000
#    -33    31      -1.0000000000E+000
#    -33    32      -1.0000000000E+000
#    -33    33      -1.0000000000E+000
#    -32   -21      -1.0000000000E+000
#    -32   -20      -1.0000000000E+000
#    -32   -19      -1.0000000000E+000
#    -32   -18      -1.0000000000E+000
#    -32   -17      -1.0000000000E+000
#    -32   -16      -1.0000000000E+000
#    -32   -15      -1.0000000000E+000
#    -32   -14      -1.0000000000E+000
#    -32   -13      -1.0000000000E+000
#    -32   -12      -1.0000000000E+000
#    -32   -11      -1.0000000000E+000
#    -32   -10      -1.0000000000E+000
#    -32    -9      -1.0000000000E+000
#    -32    -8      -1.0000000000E+000
#    -32    -7      -1.0000000000E+000
#    -32    -6      -1.0000000000E+000
#    -32    -5      -1.0000000000E+000
#    -32    -4      -1.0000000000E+000
#    -32    -3      -1.0000000000E+000
#    -32    -2      -1.0000000000E+000
#    -32    -1      -1.0000000000E+000
#    -32     0      -1.0000000000E+000
#    -32     1      -1.0000000000E+000
#    -32     2      -1.0000000000E+000
#    -32     3      -1.0000000000E+000
#    -32     4      -1.0000000000E+000
#    -32     5      -1.0000000000E+000
#    -32     6      -1.0000000000E+000
#    -32     7      -1.0000000000E+000
#    -32     8      -1.0000000000E+000
#    -32     9      -1.0000000000E+000
#    -32    10      -1.0000000000E+000
#    -32    11      -1.0000000000E+000
#    -32    12      -1.0000000000E+000
#    -32    13      -1.0000000000E+000
#    -32    14      -1.0000000000E+000
#    -32    15      -1.0000000000E+000
#    -32    16      -1.0000000000E+000
#    -32    17      -1.0000000000E+000
#    -32    18      -1.0000000000E+000
#    -32    19      -1.0000000000E+000
#    -32    20      -1.0000000000E+000
#    -32    21      -1.0000000000E+000
#    -32    22      -1.0000000000E+000
#    -32    23      -1.0000000000E+000
#    -32    24      -1.0000000000E+000
#    -32    25      -1.0000000000E+000
#    -32    26      -1.0000000000E+000
#    -32    27      -1.0000000000E+000
#    -32    28      -1.0000000000E+000
#    -32    29      -1.0000000000E+000
#    -32    30      -1.0000000000E+000
#    -32    31      -1.0000000000E+000
#    -32    32      -1.0000000000E+000
#    -32    33      -1.0000000000E+000
#    -31   -22      -1.0000000000E+000
#    -31   -21      -1.0000000000E+000
#    -31   -20      -1.0000000000E+000
#    -31   -19      -1.0000000000E+000
#    -31   -18      -1.0000000000E+000
#    -31   -17      -1.0000000000E+000
#    -31   -16      -1.0000000000E+000
#    -31   -15      -1.0000000000E+000
#    -31   -14      -1.0000000000E+000
#    -31   -13      -1.0000000000E+000
#    -31   -12      -1.0000000000E+000
#    -31   -11      -1.0000000000E+000
#    -31   -10      -1.0000000000E+000
#    -31    -9      -1.0000000000E+000
#    -31    -8      -1.0000000000E+000
#    -31    -7      -1.0000000000E+000
#    -31    -6      -1.0000000000E+000
#    -31    -5      -1.0000000000E+000
#    -31    -4      -1.0000000000E+000
#    -31    -3      -1.0000000000E+000
#    -31    -2      -1.0000000000E+000
#    -31    -1      -1.0000000000E+000
#    -31     0      -1.0000000000E+000
#    -31     1      -1.0000000000E+000
#    -31     2      -1.0000000000E+000
#    -31     3      -1.0000000000E+000
#    -31     4      -1.0000000000E+000
#    -31     5      -1.0000000000E+000
#    -31     6      -1.0000000000E+000
#    -31     7      -1.0000000000E+000
#    -31     8      -1.0000000000E+000
#    -31     9      -1.0000000000E+000
#    -31    10      -1.0000000000E+000
#    -31    11      -1.0000000000E+000
#    -31    12      -1.0000000000E+000
#    -31    13      -1.0000000000E+000
#    -31    14      -1.0000000000E+000
#    -31    15      -1.0000000000E+000
#    -31    16      -1.0000000000E+000
#    -31    17      -1.0000000000E+000
#    -31    18      -1.0000000000E+000
#    -31    19      -1.0000000000E+000
#    -31    20      -1.0000000000E+000
#    -31    21      -1.0000000000E+000
#    -31    22      -1.0000000000E+000
#    -31    23      -1.0000000000E+000
#    -31    24      -1.0000000000E+000
#    -31    25      -1.0000000000E+000
#    -31    26      -1.0000000000E+000
#    -31    27      -1.0000000000E+000
#    -31    28      -1.0000000000E+000
#    -31    29      -1.0000000000E+000
#    -31    30      -1.0000000000E+000
#    -31    31      -1.0000000000E+000
#    -31    32      -1.0000000000E+000
#    -30   -23      -1.0000000000E+000
#    -30   -22      -1.0000000000E+000
#    -30   -21      -1.0000000000E+000
#    -30   -20      -1.0000000000E+000
#    -30   -19      -1.0000000000E+000
#    -30   -18      -1.0000000000E+000
#    -30   -17      -1.0000000000E+000
#    -30   -16      -1.0000000000E+000
#    -30   -15      -1.0000000000E+000
#    -30   -14      -1.0000000000E+000
#    -30   -13      -1.0000000000E+000
#    -30   -12      -1.0000000000E+000
#    -30   -11      -1.0000000000E+000
#    -30   -10      -1.0000000000E+000
#    -30    -9      -1.0000000000E+000
#    -30    -8      -1.0000000000E+000
#    -30    -7      -1.0000000000E+000
#    -30    -6      -1.0000000000E+000
#    -30    -5      -1.0000000000E+000
#    -30    -4      -1.0000000000E+000
#    -30    -3      -1.0000000000E+000
#    -30    -2      -1.0000000000E+000
#    -30    -1      -1.0000000000E+000
#    -30     0      -1.0000000000E+000
#    -30     1      -1.0000000000E+000
#    -30     2      -1.0000000000E+000
#    -30     3      -1.0000000000E+000
#    -30     4      -1.0000000000E+000
#    -30     5      -1.0000000000E+000
#    -30     6      -1.0000000000E+000
#    -30     7      -1.0000000000E+000
#    -30     8      -1.0000000000E+000
#    -30     9      -1.0000000000E+000
#    -30    10      -1.0000000000E+000
#    -30    11      -1.0000000000E+000
#    -30    12      -1.0000000000E+000
#    -30    13      -1.0000000000E+000
#    -30    14      -1.0000000000E+000
#    -30    15      -1.0000000000E+000
#    -30    16      -1.0000000000E+000
#    -30    17      -1.0000000000E+000
#    -30    18      -1.0000000000E+000
#    -30    19      -1.0000000000E+000
#    -30    20      -1.0000000000E+000
#    -30    21      -1.0000000000E+000
#    -30    22      -1.0000000000E+000
#    -30    23      -1.0000000000E+000
#    -30    24      -1.0000000000E+000
#    -30    25      -1.0000000000E+000
#    -30    26      -1.0000000000E+000
#    -30    27      -1.0000000000E+000
#    -30    28      -1.0000000000E+000
#    -30    29      -1.0000000000E+000
#    -30    30      -1.0000000000E+000
#    -30    31      -1.0000000000E+000
#    -30    32      -1.0000000000E+000
#    -29   -24      -1.0000000000E+000
#    -29   -23      -1.0000000000E+000
#    -29   -22      -1.0000000000E+000
#    -29   -21      -1.0000000000E+000
#    -29   -20      -1.0000000000E+000
#    -29   -19      -1.0000000000E+000
#    -29   -18      -1.0000000000E+000
#    -29   -17      -1.0000000000E+000
#    -29   -16      -1.0000000000E+000
#    -29   -15      -1.0000000000E+000
#    -29   -14      -1.0000000000E+000
#    -29   -13      -1.0000000000E+000
#    -29   -12      -1.0000000000E+000
#    -29   -11      -1.0000000000E+000
#    -29   -10      -1.0000000000E+000
#    -29    -9      -1.0000000000E+000
#    -29    -8      -1.0000000000E+000
#    -29    -7      -1.0000000000E+000
#    -29    -6      -1.0000000000E+000
#    -29    -5      -1.0000000000E+000
#    -29    -4      -1.0000000000E+000
#    -29    -3      -1.0000000000E+000
#    -29    -2      -1.0000000000E+000
#    -29    -1      -1.0000000000E+000
#    -29     0      -1.0000000000E+000
#    -29     1      -1.0000000000E+000
#    -29     2      -1.0000000000E+000
#    -29     3      -1.0000000000E+000
#    -29     4      -1.0000000000E+000
#    -29     5      -1.0000000000E+000
#    -29     6      -1.0000000000E+000
#    -29     7      -1.0000000000E+000
#    -29     8      -1.0000000000E+000
#    -29     9      -1.0000000000E+000
#    -29    10      -1.0000000000E+000
#    -29    11      -1.0000000000E+000
#    -29    12      -1.0000000000E+000
#    -29    13      -1.0000000000E+000
#    -29    14      -1.0000000000E+000
#    -29    15      -1.0000000000E+000
#    -29    16      -1.0000000000E+000
#    -29    17      -1.0000000000E+000
#    -29    18      -1.0000000000E+000
#    -29    19      -1.0000000000E+000
#    -29    20      -1.0000000000E+000
#    -29    21      -1.0000000000E+000
#    -29    22      -1.0000000000E+000
#    -29    23      -1.0000000000E+000
#    -29    24      -1.0000000000E+000
#    -29    25      -1.0000000000E+000
#    -29    26      -1.0000000000E+000
#    -29    27      -1.0000000000E+000
#    -29    28      -1.0000000000E+000
#    -29    29      -1.0000000000E+000
#    -29    30      -1.0000000000E+000
#    -29    31      -1.0000000000E+000
#    -29    32      -1.0000000000E+000
#    -28   -24      -1.0000000000E+000
#    -28   -23      -1.0000000000E+000
#    -28   -22      -1.0000000000E+000
#    -28   -21      -1.0000000000E+000
#    -28   -20      -1.0000000000E+000
#    -28   -19      -1.0000000000E+000
#    -28   -18      -1.0000000000E+000
#    -28   -17      -1.0000000000E+000
#    -28   -16      -1.0000000000E+000
#    -28   -15      -1.0000000000E+000
#    -28   -14      -1.0000000000E+000
#    -28   -13      -1.0000000000E+000
#    -28   -12      -1.0000000000E+000
#    -28   -11      -1.0000000000E+000
#    -28   -10      -1.0000000000E+000
#    -28    -9      -1.0000000000E+000
#    -28    -8      -1.0000000000E+000
#    -28    -7      -1.0000000000E+000
#    -28    -6      -1.0000000000E+000
#    -28    -5      -1.0000000000E+000
#    -28    -4      -1.0000000000E+000
#    -28    -3      -1.0000000000E+000
#    -28    -2      -1.0000000000E+000
#    -28    -1      -1.0000000000E+000
#    -28     0      -1.0000000000E+000
#    -28     1      -1.0000000000E+000
#    -28     2      -1.0000000000E+000
#    -28     3      -1.0000000000E+000
#    -28     4      -1.0000000000E+000
#    -28     5      -1.0000000000E+000
#    -28     6      -1.0000000000E+000
#    -28     7      -1.0000000000E+000
#    -28     8      -1.0000000000E+000
#    -28     9      -1.0000000000E+000
#    -28    10      -1.0000000000E+000
#    -28    11      -1.0000000000E+000
#    -28    12      -1.0000000000E+000
#    -28    13      -1.0000000000E+000
#    -28    14      -1.0000000000E+000
#    -28    15      -1.0000000000E+000
#    -28    16      -1.0000000000E+000
#    -28    17      -1.0000000000E+000
#    -28    18      -1.0000000000E+000
#    -28    19      -1.0000000000E+000
#    -28    20      -1.0000000000E+000
#    -28    21      -1.0000000000E+000
#    -28    22      -1.0000000000E+000
#    -28    23      -1.0000000000E+000
#    -28    24      -1.0000000000E+000
#    -28    25      -1.0000000000E+000
#    -28    26      -1.0000000000E+000
#    -28    27      -1.0000000000E+000
#    -28    28      -1.0000000000E+000
#    -28    29      -1.0000000000E+000
#    -28    30      -1.0000000000E+000
#    -28    31      -1.0000000000E+000
#    -28    32      -1.0000000000E+000
#    -27   -25      -1.0000000000E+000
#    -27   -24      -1.0000000000E+000
#    -27   -23      -1.0000000000E+000
#    -27   -22      -1.0000000000E+000
#    -27   -21      -1.0000000000E+000
#    -27   -20      -1.0000000000E+000
#    -27   -19      -1.0000000000E+000
#    -27   -18      -1.0000000000E+000
#    -27   -17      -1.0000000000E+000
#    -27   -16      -1.0000000000E+000
#    -27   -15      -1.0000000000E+000
#    -27   -14      -1.0000000000E+000
#    -27   -13      -1.0000000000E+000
#    -27   -12      -1.0000000000E+000
#    -27   -11      -1.0000000000E+000
#    -27   -10      -1.0000000000E+000
#    -27    -9      -1.0000000000E+000
#    -27    -8      -1.0000000000E+000
#    -27    -7      -1.0000000000E+000
#    -27    -6      -1.0000000000E+000
#    -27    -5      -1.0000000000E+000
#    -27    -4      -1.0000000000E+000
#    -27    -3      -1.0000000000E+000
#    -27    -2      -1.0000000000E+000
#    -27    -1      -1.0000000000E+000
#    -27     0      -1.0000000000E+000
#    -27     1      -1.0000000000E+000
#    -27     2      -1.0000000000E+000
#    -27     3      -1.0000000000E+000
#    -27     4      -1.0000000000E+000
#    -27     5      -1.0000000000E+000
#    -27     6      -1.0000000000E+000
#    -27     7      -1.0000000000E+000
#    -27     8      -1.0000000000E+000
#    -27     9      -1.0000000000E+000
#    -27    10      -1.0000000000E+000
#    -27    11      -1.0000000000E+000
#    -27    12      -1.0000000000E+000
#    -27    13      -1.0000000000E+000
#    -27    14      -1.0000000000E+000
#    -27    15      -1.0000000000E+000
#    -27    16      -1.0000000000E+000
#    -27    17      -1.0000000000E+000
#    -27    18      -1.0000000000E+000
#    -27    19      -1.0000000000E+000
#    -27    20      -1.0000000000E+000
#    -27    21      -1.0000000000E+000
#    -27    22      -1.0000000000E+000
#    -27    23      -1.0000000000E+000
#    -27    24      -1.0000000000E+000
#    -27    25      -1.0000000000E+000
#    -27    26      -1.0000000000E+000
#    -27    27      -1.0000000000E+000
#    -27    28      -1.0000000000E+000
#    -27    29      -1.0000000000E+000
#    -27    30      -1.0000000000E+000
#    -27    31      -1.0000000000E+000
#    -26   -26      -1.0000000000E+000
#    -26   -25      -1.0000000000E+000
#    -26   -24      -1.0000000000E+000
#    -26   -23      -1.0000000000E+000
#    -26   -22      -1.0000000000E+000
#    -26   -21      -1.0000000000E+000
#    -26   -20      -1.0000000000E+000
#    -26   -19      -1.0000000000E+000
#    -26   -18      -1.0000000000E+000
#    -26   -17      -1.0000000000E+000
#    -26   -16      -1.0000000000E+000
#    -26   -15      -1.0000000000E+000
#    -26   -14      -1.0000000000E+000
#    -26   -13      -1.0000000000E+000
#    -26   -12      -1.0000000000E+000
#    -26   -11      -1.0000000000E+000
#    -26   -10      -1.0000000000E+000
#    -26    -9      -1.0000000000E+000
#    -26    -8      -1.0000000000E+000
#    -26    -7      -1.0000000000E+000
#    -26    -6      -1.0000000000E+000
#    -26    -5      -1.0000000000E+000
#    -26    -4      -1.0000000000E+000
#    -26    -3      -1.0000000000E+000
#    -26    -2      -1.0000000000E+000
#    -26    -1      -1.0000000000E+000
#    -26     0      -1.0000000000E+000
#    -26     1      -1.0000000000E+000
#    -26     2      -1.0000000000E+000
#    -26     3      -1.0000000000E+000
#    -26     4      -1.0000000000E+000
#    -26     5      -1.0000000000E+000
#    -26     6      -1.0000000000E+000
#    -26     7      -1.0000000000E+000
#    -26     8      -1.0000000000E+000
#    -26     9      -1.0000000000E+000
#    -26    10      -1.0000000000E+000
#    -26    11      -1.0000000000E+000
#    -26    12      -1.0000000000E+000
#    -26    13      -1.0000000000E+000
#    -26    14      -1.0000000000E+000
#    -26    15      -1.0000000000E+000
#    -26    16      -1.0000000000E+000
#    -26    17      -1.0000000000E+000
#    -26    18      -1.0000000000E+000
#    -26    19      -1.0000000000E+000
#    -26    20      -1.0000000000E+000
#    -26    21      -1.0000000000E+000
#    -26    22      -1.0000000000E+000
#    -26    23      -1.0000000000E+000
#    -26    24      -1.0000000000E+000
#    -26    25      -1.0000000000E+000
#    -26    26      -1.0000000000E+000
#    -26    27      -1.0000000000E+000
#    -26    28      -1.0000000000E+000
#    -26    29      -1.0000000000E+000
#    -26    30      -1.0000000000E+000
#    -26    31      -1.0000000000E+000
#    -25   -26      -1.0000000000E+000
#    -25   -25      -1.0000000000E+000
#    -25   -24      -1.0000000000E+000
#    -25   -23      -1.0000000000E+000
#    -25   -22      -1.0000000000E+000
#    -25   -21      -1.0000000000E+000
#    -25   -20      -1.0000000000E+000
#    -25   -19      -1.0000000000E+000
#    -25   -18      -1.0000000000E+000
#    -25   -17      -1.0000000000E+000
#    -25   -16      -1.0000000000E+000
#    -25   -15      -1.0000000000E+000
#    -25   -14      -1.0000000000E+000
#    -25   -13      -1.0000000000E+000
#    -25   -12      -1.0000000000E+000
#    -25   -11      -1.0000000000E+000
#    -25   -10      -1.0000000000E+000
#    -25    -9      -1.0000000000E+000
#    -25    -8      -1.0000000000E+000
#    -25    -7      -1.0000000000E+000
#    -25    -6      -1.0000000000E+000
#    -25    -5      -1.0000000000E+000
#    -25    -4      -1.0000000000E+000
#    -25    -3      -1.0000000000E+000
#    -25    -2      -1.0000000000E+000
#    -25    -1      -1.0000000000E+000
#    -25     0      -1.0000000000E+000
#    -25     1      -1.0000000000E+000
#    -25     2      -1.0000000000E+000
#    -25     3      -1.0000000000E+000
#    -25     4      -1.0000000000E+000
#    -25     5      -1.0000000000E+000
#    -25     6      -1.0000000000E+000
#    -25     7      -1.0000000000E+000
#    -25     8      -1.0000000000E+000
#    -25     9      -1.0000000000E+000
#    -25    10      -1.0000000000E+000
#    -25    11      -1.0000000000E+000
#    -25    12      -1.0000000000E+000
#    -25    13      -1.0000000000E+000
#    -25    14      -1.0000000000E+000
#    -25    15      -1.0000000000E+000
#    -25    16      -1.0000000000E+000
#    -25    17      -1.0000000000E+000
#    -25    18      -1.0000000000E+000
#    -25    19      -1.0000000000E+000
#    -25    20      -1.0000000000E+000
#    -25    21      -1.0000000000E+000
#    -25    22      -1.0000000000E+000
#    -25    23      -1.0000000000E+000
#    -25    24      -1.0000000000E+000
#    -25    25      -1.0000000000E+000
#    -25    26      -1.0000000000E+000
#    -25    27      -1.0000000000E+000
#    -25    28      -1.0000000000E+000
#    -25    29      -1.0000000000E+000
#    -25    30      -1.0000000000E+000
#    -25    31      -1.0000000000E+000
#    -24   -27      -1.0000000000E+000
#    -24   -26      -1.0000000000E+000
#    -24   -25      -1.0000000000E+000
#    -24   -24      -1.0000000000E+000
#    -24   -23      -1.0000000000E+000
#    -24   -22      -1.0000000000E+000
#    -24   -21      -1.0000000000E+000
#    -24   -20      -1.0000000000E+000
#    -24   -19      -1.0000000000E+000
#    -24   -18      -1.0000000000E+000
#    -24   -17      -1.0000000000E+000
#    -24   -16      -1.0000000000E+000
#    -24   -15      -1.0000000000E+000
#    -24   -14      -1.0000000000E+000
#    -24   -13      -1.0000000000E+000
#    -24   -12      -1.0000000000E+000
#    -24   -11      -1.0000000000E+000
#    -24   -10      -1.0000000000E+000
#    -24    -9      -1.0000000000E+000
#    -24    -8      -1.0000000000E+000
#    -24    -7      -1.0000000000E+000
#    -24    -6      -1.0000000000E+000
#    -24    -5      -1.0000000000E+000
#    -24    -4      -1.0000000000E+000
#    -24    -3      -1.0000000000E+000
#    -24    -2      -1.0000000000E+000
#    -24    -1      -1.0000000000E+000
#    -24     0      -1.0000000000E+000
#    -24     1      -1.0000000000E+000
#    -24     2      -1.0000000000E+000
#    -24     3      -1.0000000000E+000
#    -24     4      -1.0000000000E+000
#    -24     5      -1.0000000000E+000
#    -24     6      -1.0000000000E+000
#    -24     7      -1.0000000000E+000
#    -24     8      -1.0000000000E+000
#    -24     9      -1.0000000000E+000
#    -24    10      -1.0000000000E+000
#    -24    11      -1.0000000000E+000
#    -24    12      -1.0000000000E+000
#    -24    13      -1.0000000000E+000
#    -24    14      -1.0000000000E+000
#    -24    15      -1.0000000000E+000
#    -24    16      -1.0000000000E+000
#    -24    17      -1.0000000000E+000
#    -24    18      -1.0000000000E+000
#    -24    19      -1.0000000000E+000
#    -24    20      -1.0000000000E+000
#    -24    21      -1.0000000000E+000
#    -24    22      -1.0000000000E+000
#    -24    23      -1.0000000000E+000
#    -24    24      -1.0000000000E+000
#    -24    25      -1.0000000000E+000
#    -24    26      -1.0000000000E+000
#    -24    27      -1.0000000000E+000
#    -24    28      -1.0000000000E+000
#    -24    29      -1.0000000000E+000
#    -24    30      -1.0000000000E+000
#    -23   -27      -1.0000000000E+000
#    -23   -26      -1.0000000000E+000
#    -23   -25      -1.0000000000E+000
#    -23   -24      -1.0000000000E+000
#    -23   -23      -1.0000000000E+000
#    -23   -22      -1.0000000000E+000
#    -23   -21      -1.0000000000E+000
#    -23   -20      -1.0000000000E+000
#    -23   -19      -1.0000000000E+000
#    -23   -18      -1.0000000000E+000
#    -23   -17      -1.0000000000E+000
#    -23   -16      -1.0000000000E+000
#    -23   -15      -1.0000000000E+000
#    -23   -14      -1.0000000000E+000
#    -23   -13      -1.0000000000E+000
#    -23   -12      -1.0000000000E+000
#    -23   -11      -1.0000000000E+000
#    -23   -10      -1.0000000000E+000
#    -23    -9      -1.0000000000E+000
#    -23    -8      -1.0000000000E+000
#    -23    -7      -1.0000000000E+000
#    -23    -6      -1.0000000000E+000
#    -23    -5      -1.0000000000E+000
#    -23    -4      -1.0000000000E+000
#    -23    -3      -1.0000000000E+000
#    -23    -2      -1.0000000000E+000
#    -23    -1      -1.0000000000E+000
#    -23     0      -1.0000000000E+000
#    -23     1      -1.0000000000E+000
#    -23     2      -1.0000000000E+000
#    -23     3      -1.0000000000E+000
#    -23     4      -1.0000000000E+000
#    -23     5      -1.0000000000E+000
#    -23     6      -1.0000000000E+000
#    -23     7      -1.0000000000E+000
#    -23     8      -1.0000000000E+000
#    -23     9      -1.0000000000E+000
#    -23    10      -1.0000000000E+000
#    -23    11      -1.0000000000E+000
#    -23    12      -1.0000000000E+000
#    -23    13      -1.0000000000E+000
#    -23    14      -1.0000000000E+000
#    -23    15      -1.0000000000E+000
#    -23    16      -1.0000000000E+000
#    -23    17      -1.0000000000E+000
#    -23    18      -1.0000000000E+000
#    -23    19      -1.0000000000E+000
#    -23    20      -1.0000000000E+000
#    -23    21      -1.0000000000E+000
#    -23    22      -1.0000000000E+000
#    -23    23      -1.0000000000E+000
#    -23    24      -1.0000000000E+000
#    -23    25      -1.0000000000E+000
#    -23    26      -1.0000000000E+000
#    -23    27      -1.0000000000E+000
#    -23    28      -1.0000000000E+000
#    -23    29      -1.0000000000E+000
#    -23    30      -1.0000000000E+000
#    -22   -28      -1.0000000000E+000
#    -22   -27      -1.0000000000E+000
#    -22   -26      -1.0000000000E+000
#    -22   -25      -1.0000000000E+000
#    -22   -24      -1.0000000000E+000
#    -22   -23      -1.0000000000E+000
#    -22   -22      -1.0000000000E+000
#    -22   -21      -1.0000000000E+000
#    -22   -20      -1.0000000000E+000
#    -22   -19      -1.0000000000E+000
#    -22   -18      -1.0000000000E+000
#    -22   -17      -1.0000000000E+000
#    -22   -16      -1.0000000000E+000
#    -22   -15      -1.0000000000E+000
#    -22   -14      -1.0000000000E+000
#    -22   -13      -1.0000000000E+000
#    -22   -12      -1.0000000000E+000
#    -22   -11      -1.0000000000E+000
#    -22   -10      -1.0000000000E+000
#    -22    -9      -1.0000000000E+000
#    -22    -8      -1.0000000000E+000
#    -22    -7      -1.0000000000E+000
#    -22    -6      -1.0000000000E+000
#    -22    -5      -1.0000000000E+000
#    -22    -4      -1.0000000000E+000
#    -22    -3      -1.0000000000E+000
#    -22    -2      -1.0000000000E+000
#    -22    -1      -1.0000000000E+000
#    -22     0      -1.0000000000E+000
#    -22     1      -1.0000000000E+000
#    -22     2      -1.0000000000E+000
#    -22     3      -1.0000000000E+000
#    -22     4      -1.0000000000E+000
#    -22     5      -1.0000000000E+000
#    -22     6      -1.0000000000E+000
#    -22     7      -1.0000000000E+000
#    -22     8      -1.0000000000E+000
#    -22     9      -1.0000000000E+000
#    -22    10      -1.0000000000E+000
#    -22    11      -1.0000000000E+000
#    -22    12      -1.0000000000E+000
#    -22    13      -1.0000000000E+000
#    -22    14      -1.0000000000E+000
#    -22    15      -1.0000000000E+000
#    -22    16      -1.0000000000E+000
#    -22    17      -1.0000000000E+000
#    -22    18      -1.0000000000E+000
#    -22    19      -1.0000000000E+000
#    -22    20      -1.0000000000E+000
#    -22    21      -1.0000000000E+000
#    -22    22      -1.0000000000E+000
#    -22    23      -1.0000000000E+000
#    -22    24      -1.0000000000E+000
#    -22    25      -1.0000000000E+000
#    -22    26      -1.0000000000E+000
#    -22    27      -1.0000000000E+000
#    -22    28      -1.0000000000E+000
#    -22    29      -1.0000000000E+000
#    -21   -28      -1.0000000000E+000
#    -21   -27      -1.0000000000E+000
#    -21   -26      -1.0000000000E+000
#    -21   -25      -1.0000000000E+000
#    -21   -24      -1.0000000000E+000
#    -21   -23      -1.0000000000E+000
#    -21   -22      -1.0000000000E+000
#    -21   -21      -1.0000000000E+000
#    -21   -20      -1.0000000000E+000
#    -21   -19      -1.0000000000E+000
#    -21   -18      -1.0000000000E+000
#    -21   -17      -1.0000000000E+000
#    -21   -16      -1.0000000000E+000
#    -21   -15      -1.0000000000E+000
#    -21   -14      -1.0000000000E+000
#    -21   -13      -1.0000000000E+000
#    -21   -12      -1.0000000000E+000
#    -21   -11      -1.0000000000E+000
#    -21   -10      -1.0000000000E+000
#    -21    -9      -1.0000000000E+000
#    -21    -8      -1.0000000000E+000
#    -21    -7      -1.0000000000E+000
#    -21    -6      -1.0000000000E+000
#    -21    -5      -1.0000000000E+000
#    -21    -4      -1.0000000000E+000
#    -21    -3      -1.0000000000E+000
#    -21    -2      -1.0000000000E+000
#    -21    -1      -1.0000000000E+000
#    -21     0      -1.0000000000E+000
#    -21     1      -1.0000000000E+000
#    -21     2      -1.0000000000E+000
#    -21     3      -1.0000000000E+000
